id,target
306181,0.158
306182,0.607
306183,0.299
306184,0.18
306185,0.46900000000000003
306186,0.275
306187,0.48
306188,0.17200000000000001
306189,0.22000000000000003
306190,0.489
306191,0.45099999999999996
306192,0.778
306193,0.31199999999999994
306194,0.6530000000000001
306195,0.148
306196,0.373
306197,0.41200000000000003
306198,0.42699999999999994
306199,0.46399999999999997
306200,0.41100000000000003
306201,0.181
306202,0.229
306203,0.16299999999999998
306204,0.266
306205,0.481
306206,0.508
306207,0.457
306208,0.5810000000000001
306209,0.31100000000000005
306210,0.23700000000000002
306211,0.246
306212,0.386
306213,0.5619999999999999
306214,0.135
306215,0.26599999999999996
306216,0.38
306217,0.26199999999999996
306218,0.26799999999999996
306219,0.075
306220,0.196
306221,0.094
306222,0.597
306223,0.277
306224,0.476
306225,0.22000000000000003
306226,0.174
306227,0.35100000000000003
306228,0.45
306229,0.08499999999999999
306230,0.262
306231,0.23500000000000001
306232,0.086
306233,0.5870000000000001
306234,0.404
306235,0.44800000000000006
306236,0.44400000000000006
306237,0.6369999999999999
306238,0.354
306239,0.356
306240,0.24299999999999997
306241,0.189
306242,0.354
306243,0.15
306244,0.33799999999999997
306245,0.391
306246,0.546
306247,0.225
306248,0.6250000000000001
306249,0.30199999999999994
306250,0.368
306251,0.413
306252,0.374
306253,0.309
306254,0.24100000000000002
306255,0.363
306256,0.148
306257,0.273
306258,0.265
306259,0.22299999999999995
306260,0.42000000000000004
306261,0.079
306262,0.275
306263,0.21000000000000002
306264,0.64
306265,0.575
306266,0.487
306267,0.11299999999999999
306268,0.592
306269,0.734
306270,0.152
306271,0.24100000000000002
306272,0.33099999999999996
306273,0.219
306274,0.32599999999999996
306275,0.42699999999999994
306276,0.18200000000000002
306277,0.10199999999999998
306278,0.183
306279,0.10700000000000001
306280,0.29000000000000004
306281,0.382
306282,0.39
306283,0.394
306284,0.041999999999999996
306285,0.20600000000000002
306286,0.189
306287,0.223
306288,0.359
306289,0.09200000000000001
306290,0.11800000000000002
306291,0.279
306292,0.229
306293,0.279
306294,0.267
306295,0.45200000000000007
306296,0.11499999999999999
306297,0.337
306298,0.077
306299,0.133
306300,0.32799999999999996
306301,0.533
306302,0.047
306303,0.14100000000000001
306304,0.24500000000000002
306305,0.38099999999999995
306306,0.233
306307,0.23500000000000001
306308,0.374
306309,0.119
306310,0.195
306311,0.374
306312,0.311
306313,0.6519999999999999
306314,0.21800000000000003
306315,0.353
306316,0.29
306317,0.38099999999999995
306318,0.32999999999999996
306319,0.6119999999999999
306320,0.187
306321,0.362
306322,0.44700000000000006
306323,0.24900000000000003
306324,0.309
306325,0.31599999999999995
306326,0.372
306327,0.477
306328,0.229
306329,0.45
306330,0.162
306331,0.101
306332,0.123
306333,0.026000000000000002
306334,0.47700000000000004
306335,0.17600000000000002
306336,0.184
306337,0.43099999999999994
306338,0.21400000000000002
306339,0.24300000000000002
306340,0.6140000000000001
306341,0.132
306342,0.445
306343,0.022
306344,0.434
306345,0.168
306346,0.08
306347,0.24500000000000002
306348,0.192
306349,0.251
306350,0.064
306351,0.352
306352,0.378
306353,0.139
306354,0.417
306355,0.391
306356,0.338
306357,0.45600000000000007
306358,0.258
306359,0.047
306360,0.263
306361,0.123
306362,0.246
306363,0.251
306364,0.426
306365,0.175
306366,0.44000000000000006
306367,0.148
306368,0.267
306369,0.381
306370,0.325
306371,0.4
306372,0.44299999999999995
306373,0.417
306374,0.31700000000000006
306375,0.41900000000000004
306376,0.36699999999999994
306377,0.3
306378,0.28500000000000003
306379,0.34900000000000003
306380,0.538
306381,0.185
306382,0.45599999999999996
306383,0.31300000000000006
306384,0.305
306385,0.607
306386,0.173
306387,0.44699999999999995
306388,0.16
306389,0.597
306390,0.08
306391,0.274
306392,0.613
306393,0.4
306394,0.08700000000000001
306395,0.13
306396,0.15499999999999997
306397,0.18500000000000003
306398,0.27199999999999996
306399,0.434
306400,0.585
306401,0.354
306402,0.07500000000000001
306403,0.163
306404,0.365
306405,0.15
306406,0.399
306407,0.334
306408,0.186
306409,0.28700000000000003
306410,0.211
306411,0.5519999999999999
306412,0.701
306413,0.36400000000000005
306414,0.308
306415,0.21300000000000002
306416,0.043000000000000003
306417,0.313
306418,0.186
306419,0.33199999999999996
306420,0.324
306421,0.197
306422,0.044
306423,0.087
306424,0.39899999999999997
306425,0.101
306426,0.32999999999999996
306427,0.084
306428,0.332
306429,0.11199999999999999
306430,0.176
306431,0.25
306432,0.41600000000000004
306433,0.16
306434,0.162
306435,0.366
306436,0.125
306437,0.31199999999999994
306438,0.11199999999999999
306439,0.48100000000000004
306440,0.15099999999999997
306441,0.29000000000000004
306442,0.276
306443,0.42400000000000004
306444,0.223
306445,0.43999999999999995
306446,0.269
306447,0.16099999999999998
306448,0.27999999999999997
306449,0.24300000000000002
306450,0.33999999999999997
306451,0.24900000000000003
306452,0.572
306453,0.298
306454,0.166
306455,0.183
306456,0.156
306457,0.359
306458,0.25600000000000006
306459,0.016000000000000004
306460,0.288
306461,0.266
306462,0.41600000000000004
306463,0.256
306464,0.23000000000000004
306465,0.031
306466,0.313
306467,0.43499999999999994
306468,0.36899999999999994
306469,0.395
306470,0.137
306471,0.271
306472,0.271
306473,0.21999999999999997
306474,0.367
306475,0.146
306476,0.493
306477,0.5369999999999999
306478,0.271
306479,0.28800000000000003
306480,0.42400000000000004
306481,0.32599999999999996
306482,0.309
306483,0.441
306484,0.158
306485,0.25199999999999995
306486,0.5109999999999999
306487,0.28900000000000003
306488,0.18200000000000002
306489,0.16
306490,0.21000000000000002
306491,0.499
306492,0.34500000000000003
306493,0.372
306494,0.08800000000000001
306495,0.11199999999999999
306496,0.32299999999999995
306497,0.374
306498,0.097
306499,0.161
306500,0.158
306501,0.20799999999999996
306502,0.5280000000000001
306503,0.189
306504,0.40499999999999997
306505,0.4960000000000001
306506,0.40800000000000003
306507,0.128
306508,0.4800000000000001
306509,0.088
306510,0.389
306511,0.47300000000000003
306512,0.272
306513,0.39699999999999996
306514,0.32599999999999996
306515,0.514
306516,0.475
306517,0.181
306518,0.128
306519,0.309
306520,0.32799999999999996
306521,0.34700000000000003
306522,0.30300000000000005
306523,0.6759999999999999
306524,0.425
306525,0.273
306526,0.143
306527,0.24
306528,0.623
306529,0.151
306530,0.42800000000000005
306531,0.581
306532,0.33999999999999997
306533,0.414
306534,0.227
306535,0.499
306536,0.30300000000000005
306537,0.5660000000000001
306538,0.44000000000000006
306539,0.251
306540,0.185
306541,0.27899999999999997
306542,0.364
306543,0.425
306544,0.327
306545,0.172
306546,0.269
306547,0.24
306548,0.413
306549,0.623
306550,0.14100000000000001
306551,0.184
306552,0.28600000000000003
306553,0.267
306554,0.45500000000000007
306555,0.43
306556,0.313
306557,0.45299999999999996
306558,0.607
306559,0.23899999999999996
306560,0.40099999999999997
306561,0.39099999999999996
306562,0.377
306563,0.27399999999999997
306564,0.5109999999999999
306565,0.42699999999999994
306566,0.32399999999999995
306567,0.16699999999999998
306568,0.33399999999999996
306569,0.606
306570,0.398
306571,0.265
306572,0.579
306573,0.42000000000000004
306574,0.361
306575,0.396
306576,0.493
306577,0.33199999999999996
306578,0.306
306579,0.51
306580,0.20400000000000001
306581,0.5090000000000001
306582,0.357
306583,0.475
306584,0.157
306585,0.221
306586,0.304
306587,0.29500000000000004
306588,0.17400000000000002
306589,0.42699999999999994
306590,0.586
306591,0.304
306592,0.487
306593,0.307
306594,0.34199999999999997
306595,0.207
306596,0.122
306597,0.40499999999999997
306598,0.22000000000000003
306599,0.22799999999999998
306600,0.256
306601,0.063
306602,0.038
306603,0.10700000000000001
306604,0.21600000000000003
306605,0.15100000000000002
306606,0.384
306607,0.28700000000000003
306608,0.40800000000000003
306609,0.274
306610,0.21800000000000003
306611,0.744
306612,0.17600000000000002
306613,0.121
306614,0.1
306615,0.6930000000000001
306616,0.127
306617,0.16699999999999998
306618,0.127
306619,0.198
306620,0.257
306621,0.277
306622,0.23900000000000002
306623,0.417
306624,0.458
306625,0.42699999999999994
306626,0.096
306627,0.516
306628,0.152
306629,0.24200000000000005
306630,0.036
306631,0.35700000000000004
306632,0.17
306633,0.325
306634,0.059
306635,0.336
306636,0.173
306637,0.092
306638,0.386
306639,0.359
306640,0.252
306641,0.403
306642,0.095
306643,0.45099999999999996
306644,0.21600000000000003
306645,0.25399999999999995
306646,0.121
306647,0.297
306648,0.094
306649,0.375
306650,0.20900000000000002
306651,0.29200000000000004
306652,0.173
306653,0.23199999999999998
306654,0.38899999999999996
306655,0.092
306656,0.124
306657,0.119
306658,0.404
306659,0.21000000000000002
306660,0.1
306661,0.43900000000000006
306662,0.29100000000000004
306663,0.6159999999999999
306664,0.364
306665,0.186
306666,0.333
306667,0.7619999999999999
306668,0.284
306669,0.6380000000000001
306670,0.25
306671,0.40800000000000003
306672,0.309
306673,0.202
306674,0.346
306675,0.476
306676,0.255
306677,0.331
306678,0.5069999999999999
306679,0.258
306680,0.32500000000000007
306681,0.375
306682,0.30500000000000005
306683,0.397
306684,0.27299999999999996
306685,0.5199999999999999
306686,0.15699999999999997
306687,0.041
306688,0.44799999999999995
306689,0.15500000000000003
306690,0.252
306691,0.368
306692,0.152
306693,0.5730000000000001
306694,0.42800000000000005
306695,0.319
306696,0.14900000000000002
306697,0.248
306698,0.138
306699,0.465
306700,0.422
306701,0.44000000000000006
306702,0.181
306703,0.6849999999999999
306704,0.227
306705,0.14300000000000002
306706,0.22599999999999998
306707,0.413
306708,0.39899999999999997
306709,0.207
306710,0.375
306711,0.251
306712,0.202
306713,0.079
306714,0.21200000000000002
306715,0.522
306716,0.567
306717,0.22999999999999998
306718,0.169
306719,0.495
306720,0.571
306721,0.25999999999999995
306722,0.314
306723,0.246
306724,0.458
306725,0.43600000000000005
306726,0.7100000000000001
306727,0.592
306728,0.631
306729,0.658
306730,0.365
306731,0.506
306732,0.27399999999999997
306733,0.257
306734,0.275
306735,0.422
306736,0.29100000000000004
306737,0.597
306738,0.182
306739,0.34199999999999997
306740,0.197
306741,0.187
306742,0.16499999999999998
306743,0.42699999999999994
306744,0.221
306745,0.3430000000000001
306746,0.378
306747,0.31599999999999995
306748,0.128
306749,0.296
306750,0.466
306751,0.126
306752,0.362
306753,0.425
306754,0.5189999999999999
306755,0.15
306756,0.44299999999999995
306757,0.5930000000000001
306758,0.271
306759,0.28900000000000003
306760,0.148
306761,0.316
306762,0.127
306763,0.24900000000000003
306764,0.163
306765,0.43599999999999994
306766,0.35300000000000004
306767,0.263
306768,0.319
306769,0.302
306770,0.52
306771,0.292
306772,0.282
306773,0.119
306774,0.17800000000000002
306775,0.335
306776,0.29
306777,0.21200000000000002
306778,0.263
306779,0.26
306780,0.454
306781,0.33699999999999997
306782,0.164
306783,0.27
306784,0.372
306785,0.6060000000000001
306786,0.616
306787,0.27599999999999997
306788,0.315
306789,0.44799999999999995
306790,0.631
306791,0.11700000000000002
306792,0.6
306793,0.162
306794,0.162
306795,0.189
306796,0.23399999999999999
306797,0.311
306798,0.40599999999999997
306799,0.554
306800,0.387
306801,0.22200000000000003
306802,0.531
306803,0.47700000000000004
306804,0.49399999999999994
306805,0.4919999999999999
306806,0.54
306807,0.655
306808,0.317
306809,0.396
306810,0.429
306811,0.352
306812,0.321
306813,0.555
306814,0.16999999999999998
306815,0.275
306816,0.299
306817,0.10700000000000001
306818,0.28400000000000003
306819,0.43899999999999995
306820,0.527
306821,0.179
306822,0.40099999999999997
306823,0.217
306824,0.279
306825,0.377
306826,0.157
306827,0.5409999999999999
306828,0.33
306829,0.202
306830,0.17
306831,0.406
306832,0.674
306833,0.433
306834,0.27
306835,0.025
306836,0.217
306837,0.16999999999999998
306838,0.373
306839,0.258
306840,0.10699999999999998
306841,0.179
306842,0.142
306843,0.246
306844,0.33799999999999997
306845,0.283
306846,0.24900000000000003
306847,0.174
306848,0.471
306849,0.34500000000000003
306850,0.28600000000000003
306851,0.27799999999999997
306852,0.374
306853,0.647
306854,0.41900000000000004
306855,0.277
306856,0.254
306857,0.33499999999999996
306858,0.287
306859,0.27999999999999997
306860,0.309
306861,0.45
306862,0.532
306863,0.392
306864,0.433
306865,0.33999999999999997
306866,0.17200000000000001
306867,0.261
306868,0.16399999999999998
306869,0.34199999999999997
306870,0.4050000000000001
306871,0.19799999999999998
306872,0.34700000000000003
306873,0.344
306874,0.331
306875,0.05199999999999999
306876,0.142
306877,0.569
306878,0.344
306879,0.22199999999999998
306880,0.28300000000000003
306881,0.16799999999999998
306882,0.289
306883,0.495
306884,0.35
306885,0.227
306886,0.61
306887,0.483
306888,0.11300000000000002
306889,0.5740000000000001
306890,0.19699999999999998
306891,0.5
306892,0.30700000000000005
306893,0.168
306894,0.174
306895,0.189
306896,0.14300000000000002
306897,0.39299999999999996
306898,0.519
306899,0.6199999999999999
306900,0.608
306901,0.14400000000000002
306902,0.044
306903,0.49800000000000005
306904,0.15400000000000003
306905,0.378
306906,0.311
306907,0.624
306908,0.35700000000000004
306909,0.285
306910,0.233
306911,0.166
306912,0.5389999999999999
306913,0.26
306914,0.125
306915,0.123
306916,0.45199999999999996
306917,0.25199999999999995
306918,0.251
306919,0.414
306920,0.422
306921,0.346
306922,0.279
306923,0.24800000000000005
306924,0.165
306925,0.36900000000000005
306926,0.14900000000000002
306927,0.29
306928,0.255
306929,0.252
306930,0.414
306931,0.36900000000000005
306932,0.054000000000000006
306933,0.534
306934,0.337
306935,0.334
306936,0.131
306937,0.144
306938,0.29200000000000004
306939,0.46299999999999997
306940,0.287
306941,0.252
306942,0.5740000000000001
306943,0.446
306944,0.34500000000000003
306945,0.313
306946,0.576
306947,0.251
306948,0.10699999999999998
306949,0.187
306950,0.5800000000000001
306951,0.46799999999999997
306952,0.5690000000000001
306953,0.23700000000000002
306954,0.28800000000000003
306955,0.304
306956,0.359
306957,0.24099999999999996
306958,0.10300000000000001
306959,0.36000000000000004
306960,0.5619999999999999
306961,0.487
306962,0.202
306963,0.23199999999999998
306964,0.45099999999999996
306965,0.43099999999999994
306966,0.303
306967,0.192
306968,0.39299999999999996
306969,0.18100000000000002
306970,0.131
306971,0.372
306972,0.081
306973,0.047
306974,0.433
306975,0.40499999999999997
306976,0.255
306977,0.41800000000000004
306978,0.30100000000000005
306979,0.171
306980,0.187
306981,0.314
306982,0.10200000000000001
306983,0.181
306984,0.43600000000000005
306985,0.08299999999999999
306986,0.05500000000000001
306987,0.388
306988,0.29
306989,0.19400000000000003
306990,0.255
306991,0.5109999999999999
306992,0.383
306993,0.252
306994,0.244
306995,0.144
306996,0.18400000000000002
306997,0.069
306998,0.10499999999999998
306999,0.33199999999999996
307000,0.359
307001,0.465
307002,0.42799999999999994
307003,0.299
307004,0.588
307005,0.653
307006,0.532
307007,0.506
307008,0.445
307009,0.20900000000000002
307010,0.25
307011,0.12999999999999998
307012,0.497
307013,0.512
307014,0.49000000000000005
307015,0.305
307016,0.202
307017,0.24500000000000002
307018,0.28500000000000003
307019,0.41400000000000003
307020,0.442
307021,0.493
307022,0.133
307023,0.23500000000000001
307024,0.278
307025,0.34700000000000003
307026,0.29600000000000004
307027,0.37300000000000005
307028,0.33799999999999997
307029,0.196
307030,0.289
307031,0.125
307032,0.126
307033,0.322
307034,0.28900000000000003
307035,0.225
307036,0.376
307037,0.406
307038,0.346
307039,0.31500000000000006
307040,0.442
307041,0.193
307042,0.41
307043,0.43099999999999994
307044,0.10900000000000001
307045,0.191
307046,0.194
307047,0.414
307048,0.5900000000000001
307049,0.457
307050,0.321
307051,0.40700000000000003
307052,0.28500000000000003
307053,0.307
307054,0.198
307055,0.063
307056,0.28500000000000003
307057,0.18499999999999997
307058,0.564
307059,0.587
307060,0.394
307061,0.529
307062,0.292
307063,0.028000000000000004
307064,0.20299999999999999
307065,0.515
307066,0.121
307067,0.18800000000000003
307068,0.402
307069,0.31599999999999995
307070,0.227
307071,0.10700000000000001
307072,0.322
307073,0.34700000000000003
307074,0.363
307075,0.175
307076,0.479
307077,0.35100000000000003
307078,0.258
307079,0.24899999999999997
307080,0.43
307081,0.413
307082,0.21600000000000003
307083,0.157
307084,0.364
307085,0.312
307086,0.475
307087,0.6020000000000001
307088,0.362
307089,0.334
307090,0.267
307091,0.5660000000000001
307092,0.39
307093,0.257
307094,0.137
307095,0.274
307096,0.40599999999999997
307097,0.065
307098,0.457
307099,0.074
307100,0.052000000000000005
307101,0.11199999999999999
307102,0.42200000000000004
307103,0.551
307104,0.372
307105,0.067
307106,0.27399999999999997
307107,0.174
307108,0.258
307109,0.376
307110,0.331
307111,0.403
307112,0.258
307113,0.066
307114,0.23099999999999996
307115,0.07800000000000001
307116,0.20500000000000002
307117,0.25
307118,0.348
307119,0.4800000000000001
307120,0.227
307121,0.32300000000000006
307122,0.47000000000000003
307123,0.32600000000000007
307124,0.333
307125,0.343
307126,0.034999999999999996
307127,0.123
307128,0.65
307129,0.13999999999999999
307130,0.188
307131,0.29900000000000004
307132,0.21500000000000002
307133,0.10900000000000001
307134,0.465
307135,0.4119999999999999
307136,0.434
307137,0.36800000000000005
307138,0.29000000000000004
307139,0.425
307140,0.457
307141,0.11099999999999999
307142,0.10600000000000001
307143,0.257
307144,0.328
307145,0.23200000000000004
307146,0.191
307147,0.28900000000000003
307148,0.336
307149,0.44699999999999995
307150,0.202
307151,0.6380000000000001
307152,0.161
307153,0.375
307154,0.579
307155,0.45899999999999996
307156,0.11100000000000002
307157,0.53
307158,0.11100000000000002
307159,0.219
307160,0.16
307161,0.742
307162,0.42400000000000004
307163,0.25
307164,0.118
307165,0.667
307166,0.33599999999999997
307167,0.39699999999999996
307168,0.35300000000000004
307169,0.535
307170,0.277
307171,0.145
307172,0.442
307173,0.24099999999999996
307174,0.359
307175,0.24999999999999994
307176,0.44399999999999995
307177,0.286
307178,0.44499999999999995
307179,0.40800000000000003
307180,0.40199999999999997
307181,0.22799999999999998
307182,0.187
307183,0.28400000000000003
307184,0.394
307185,0.203
307186,0.22999999999999998
307187,0.209
307188,0.19899999999999998
307189,0.129
307190,0.376
307191,0.341
307192,0.203
307193,0.65
307194,0.154
307195,0.26399999999999996
307196,0.07100000000000001
307197,0.162
307198,0.677
307199,0.047
307200,0.30100000000000005
307201,0.377
307202,0.363
307203,0.5119999999999999
307204,0.219
307205,0.4039999999999999
307206,0.24100000000000002
307207,0.196
307208,0.40499999999999997
307209,0.6279999999999999
307210,0.273
307211,0.28800000000000003
307212,0.282
307213,0.209
307214,0.016
307215,0.121
307216,0.271
307217,0.254
307218,0.374
307219,0.346
307220,0.146
307221,0.06699999999999999
307222,0.20400000000000001
307223,0.271
307224,0.205
307225,0.282
307226,0.133
307227,0.192
307228,0.476
307229,0.15499999999999997
307230,0.152
307231,0.11000000000000001
307232,0.172
307233,0.489
307234,0.217
307235,0.493
307236,0.248
307237,0.192
307238,0.14700000000000002
307239,0.133
307240,0.40499999999999997
307241,0.402
307242,0.313
307243,0.095
307244,0.20900000000000002
307245,0.361
307246,0.082
307247,0.5110000000000001
307248,0.403
307249,0.24300000000000002
307250,0.13299999999999998
307251,0.449
307252,0.11000000000000001
307253,0.583
307254,0.236
307255,0.277
307256,0.511
307257,0.765
307258,0.34700000000000003
307259,0.08099999999999999
307260,0.35
307261,0.242
307262,0.674
307263,0.148
307264,0.14500000000000002
307265,0.143
307266,0.173
307267,0.28700000000000003
307268,0.254
307269,0.198
307270,0.4640000000000001
307271,0.082
307272,0.23500000000000001
307273,0.475
307274,0.225
307275,0.313
307276,0.34299999999999997
307277,0.5899999999999999
307278,0.30000000000000004
307279,0.28900000000000003
307280,0.5109999999999999
307281,0.496
307282,0.41200000000000003
307283,0.45899999999999996
307284,0.479
307285,0.319
307286,0.205
307287,0.41600000000000004
307288,0.42000000000000004
307289,0.398
307290,0.211
307291,0.627
307292,0.40700000000000003
307293,0.583
307294,0.492
307295,0.473
307296,0.437
307297,0.35
307298,0.341
307299,0.484
307300,0.127
307301,0.17300000000000001
307302,0.425
307303,0.184
307304,0.58
307305,0.185
307306,0.27599999999999997
307307,0.23900000000000002
307308,0.293
307309,0.44000000000000006
307310,0.233
307311,0.576
307312,0.215
307313,0.215
307314,0.149
307315,0.40199999999999997
307316,0.134
307317,0.246
307318,0.68
307319,0.157
307320,0.29900000000000004
307321,0.24900000000000003
307322,0.384
307323,0.276
307324,0.30700000000000005
307325,0.32199999999999995
307326,0.44699999999999995
307327,0.10800000000000001
307328,0.384
307329,0.40199999999999997
307330,0.28800000000000003
307331,0.132
307332,0.632
307333,0.089
307334,0.171
307335,0.381
307336,0.15700000000000003
307337,0.197
307338,0.27599999999999997
307339,0.322
307340,0.258
307341,0.4069999999999999
307342,0.26199999999999996
307343,0.346
307344,0.229
307345,0.225
307346,0.20800000000000002
307347,0.26400000000000007
307348,0.335
307349,0.209
307350,0.409
307351,0.05600000000000001
307352,0.16
307353,0.365
307354,0.37700000000000006
307355,0.33599999999999997
307356,0.33399999999999996
307357,0.091
307358,0.309
307359,0.43600000000000005
307360,0.371
307361,0.5279999999999999
307362,0.277
307363,0.491
307364,0.632
307365,0.11200000000000002
307366,0.53
307367,0.641
307368,0.253
307369,0.174
307370,0.15699999999999997
307371,0.266
307372,0.21999999999999997
307373,0.568
307374,0.259
307375,0.317
307376,0.257
307377,0.5
307378,0.35700000000000004
307379,0.321
307380,0.376
307381,0.41900000000000004
307382,0.38499999999999995
307383,0.684
307384,0.181
307385,0.24500000000000002
307386,0.28200000000000003
307387,0.36899999999999994
307388,0.28400000000000003
307389,0.177
307390,0.248
307391,0.567
307392,0.069
307393,0.4
307394,0.359
307395,0.207
307396,0.28700000000000003
307397,0.21799999999999997
307398,0.24899999999999997
307399,0.29600000000000004
307400,0.27299999999999996
307401,0.20400000000000001
307402,0.081
307403,0.24300000000000002
307404,0.27599999999999997
307405,0.187
307406,0.225
307407,0.259
307408,0.23099999999999996
307409,0.40099999999999997
307410,0.265
307411,0.29700000000000004
307412,0.32899999999999996
307413,0.264
307414,0.308
307415,0.198
307416,0.23700000000000002
307417,0.152
307418,0.261
307419,0.10500000000000001
307420,0.27199999999999996
307421,0.394
307422,0.39699999999999996
307423,0.20800000000000002
307424,0.504
307425,0.579
307426,0.22200000000000003
307427,0.26400000000000007
307428,0.438
307429,0.33399999999999996
307430,0.221
307431,0.299
307432,0.29400000000000004
307433,0.5720000000000001
307434,0.42800000000000005
307435,0.28700000000000003
307436,0.404
307437,0.251
307438,0.375
307439,0.493
307440,0.351
307441,0.362
307442,0.374
307443,0.23500000000000001
307444,0.524
307445,0.581
307446,0.40099999999999997
307447,0.25
307448,0.6369999999999999
307449,0.36
307450,0.499
307451,0.315
307452,0.22599999999999998
307453,0.268
307454,0.186
307455,0.596
307456,0.28900000000000003
307457,0.4880000000000001
307458,0.299
307459,0.13199999999999998
307460,0.225
307461,0.17
307462,0.28600000000000003
307463,0.19899999999999998
307464,0.588
307465,0.157
307466,0.10300000000000001
307467,0.10300000000000001
307468,0.29400000000000004
307469,0.086
307470,0.202
307471,0.17600000000000002
307472,0.45200000000000007
307473,0.48599999999999993
307474,0.044
307475,0.42000000000000004
307476,0.10200000000000001
307477,0.207
307478,0.40499999999999997
307479,0.198
307480,0.526
307481,0.28800000000000003
307482,0.624
307483,0.19699999999999998
307484,0.149
307485,0.277
307486,0.266
307487,0.242
307488,0.13
307489,0.47400000000000003
307490,0.244
307491,0.372
307492,0.236
307493,0.41200000000000003
307494,0.343
307495,0.564
307496,0.29800000000000004
307497,0.291
307498,0.388
307499,0.43899999999999995
307500,0.502
307501,0.297
307502,0.5430000000000001
307503,0.135
307504,0.177
307505,0.367
307506,0.374
307507,0.362
307508,0.4619999999999999
307509,0.084
307510,0.6409999999999999
307511,0.397
307512,0.256
307513,0.286
307514,0.277
307515,0.233
307516,0.32199999999999995
307517,0.301
307518,0.30700000000000005
307519,0.122
307520,0.42800000000000005
307521,0.23900000000000002
307522,0.42699999999999994
307523,0.368
307524,0.197
307525,0.309
307526,0.24800000000000005
307527,0.273
307528,0.128
307529,0.29300000000000004
307530,0.258
307531,0.367
307532,0.127
307533,0.329
307534,0.182
307535,0.389
307536,0.344
307537,0.14600000000000002
307538,0.3450000000000001
307539,0.202
307540,0.4
307541,0.526
307542,0.386
307543,0.211
307544,0.121
307545,0.5359999999999999
307546,0.355
307547,0.315
307548,0.31000000000000005
307549,0.193
307550,0.11499999999999999
307551,0.203
307552,0.156
307553,0.39499999999999996
307554,0.35500000000000004
307555,0.295
307556,0.41500000000000004
307557,0.30999999999999994
307558,0.07
307559,0.297
307560,0.48200000000000004
307561,0.29100000000000004
307562,0.092
307563,0.35
307564,0.184
307565,0.124
307566,0.3
307567,0.465
307568,0.331
307569,0.09000000000000001
307570,0.292
307571,0.24699999999999997
307572,0.175
307573,0.16799999999999998
307574,0.10400000000000001
307575,0.28700000000000003
307576,0.166
307577,0.491
307578,0.30300000000000005
307579,0.433
307580,0.223
307581,0.612
307582,0.655
307583,0.193
307584,0.31499999999999995
307585,0.30900000000000005
307586,0.223
307587,0.421
307588,0.33599999999999997
307589,0.363
307590,0.193
307591,0.253
307592,0.41600000000000004
307593,0.41
307594,0.233
307595,0.545
307596,0.199
307597,0.211
307598,0.386
307599,0.159
307600,0.402
307601,0.34199999999999997
307602,0.29900000000000004
307603,0.553
307604,0.475
307605,0.164
307606,0.304
307607,0.124
307608,0.21400000000000002
307609,0.28300000000000003
307610,0.25000000000000006
307611,0.37
307612,0.4720000000000001
307613,0.149
307614,0.5469999999999999
307615,0.215
307616,0.677
307617,0.31300000000000006
307618,0.466
307619,0.4149999999999999
307620,0.181
307621,0.39299999999999996
307622,0.30399999999999994
307623,0.20800000000000002
307624,0.429
307625,0.5309999999999999
307626,0.10900000000000001
307627,0.20800000000000002
307628,0.462
307629,0.31799999999999995
307630,0.236
307631,0.32599999999999996
307632,0.488
307633,0.132
307634,0.162
307635,0.321
307636,0.542
307637,0.567
307638,0.35
307639,0.221
307640,0.25600000000000006
307641,0.31700000000000006
307642,0.294
307643,0.215
307644,0.287
307645,0.6479999999999999
307646,0.2
307647,0.17099999999999999
307648,0.10800000000000001
307649,0.568
307650,0.23899999999999996
307651,0.539
307652,0.231
307653,0.081
307654,0.313
307655,0.62
307656,0.26399999999999996
307657,0.255
307658,0.341
307659,0.21499999999999994
307660,0.197
307661,0.15499999999999997
307662,0.426
307663,0.297
307664,0.74
307665,0.712
307666,0.394
307667,0.41600000000000004
307668,0.323
307669,0.379
307670,0.075
307671,0.30999999999999994
307672,0.10799999999999998
307673,0.20400000000000001
307674,0.145
307675,0.42000000000000004
307676,0.257
307677,0.44699999999999995
307678,0.26399999999999996
307679,0.354
307680,0.469
307681,0.298
307682,0.389
307683,0.618
307684,0.536
307685,0.296
307686,0.386
307687,0.095
307688,0.364
307689,0.16099999999999998
307690,0.254
307691,0.5690000000000001
307692,0.39699999999999996
307693,0.643
307694,0.254
307695,0.45600000000000007
307696,0.38099999999999995
307697,0.379
307698,0.398
307699,0.643
307700,0.162
307701,0.308
307702,0.409
307703,0.485
307704,0.215
307705,0.205
307706,0.24
307707,0.23500000000000001
307708,0.194
307709,0.345
307710,0.27999999999999997
307711,0.22599999999999998
307712,0.49800000000000005
307713,0.242
307714,0.089
307715,0.614
307716,0.15700000000000003
307717,0.24699999999999997
307718,0.4830000000000001
307719,0.564
307720,0.6599999999999999
307721,0.374
307722,0.213
307723,0.194
307724,0.267
307725,0.442
307726,0.703
307727,0.15799999999999997
307728,0.393
307729,0.165
307730,0.05900000000000001
307731,0.293
307732,0.157
307733,0.15999999999999998
307734,0.30900000000000005
307735,0.285
307736,0.262
307737,0.229
307738,0.391
307739,0.7619999999999999
307740,0.14300000000000002
307741,0.19
307742,0.533
307743,0.30599999999999994
307744,0.32799999999999996
307745,0.479
307746,0.41100000000000003
307747,0.327
307748,0.445
